wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (20.92507170189238508 49.99097023560112518),yes,natural_monument,209143,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92392815334367029 49.9891491018094456),yes,natural_monument,209142,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.9240975784687393 49.98939741557416738),yes,natural_monument,209145,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92406304107901249 49.98932231832281303),yes,natural_monument,209144,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92420825939675311 49.98953405316703424),yes,natural_monument,209147,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.9241671979769599 49.98947732940099087),yes,natural_monument,209146,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92426634191528478 49.98963260350648596),yes,natural_monument,209149,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92423412318704123 49.98957015451790653),yes,natural_monument,209148,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92438512220029878 49.98980779642911187),yes,natural_monument,209151,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92430626429690577 49.98967476995041892),yes,natural_monument,209150,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92449651916011533 49.98993785358592845),yes,natural_monument,209153,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92443667348398861 49.98986857496221603),yes,natural_monument,209152,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92457510312842928 49.99005000994458214),yes,natural_monument,209155,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92454135367010437 49.98999118549977538),yes,natural_monument,209154,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92467394752713616 49.99019422156760584),yes,natural_monument,209157,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.9246131377649931 49.99011479169480054),yes,natural_monument,209156,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92476272597085085 49.99031700580325577),yes,natural_monument,209159,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92474011206630635 49.99025745676430432),yes,natural_monument,209158,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92487517932999097 49.99044200638511626),yes,natural_monument,209161,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.9248116570923095 49.99037854746259057),yes,natural_monument,209160,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92499816785878153 49.99060714145394257),yes,natural_monument,209163,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92494583098848437 49.99054070769220459),yes,natural_monument,209162,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92509486786495643 49.99072205598785246),yes,natural_monument,209165,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92504657895634068 49.99065564506100401),yes,natural_monument,209164,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92525244235982029 49.99099134931063304),yes,natural_monument,209167,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92517365716840061 49.99087073896683364),yes,natural_monument,209166,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92551474874797179 49.99132845556778193),yes,natural_monument,209169,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.9253624413115844 49.99113519523700688),yes,natural_monument,209168,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92569797322066094 49.99157941714639719),yes,natural_monument,209171,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92564123163504419 49.99151107734773092),yes,natural_monument,209170,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92579012838281116 49.9917376852225317),yes,natural_monument,209173,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.925738706687806 49.99164181432982446),yes,natural_monument,209172,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92588494665795906 49.99188574166831245),yes,natural_monument,209175,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92583812252569331 49.99180365085099709),yes,natural_monument,209174,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92553585145116557 49.99161917900102026),yes,natural_monument,209180,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92592067878212703 49.99217577222336217),yes,natural_monument,209176,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92608171286795837 49.99210525596433996),yes,natural_monument,209182,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92607427228166372 49.9920552626507515),yes,natural_monument,209181,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92618454355855206 49.99227216413640917),yes,natural_monument,209184,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92610448525965339 49.99213726931733248),yes,natural_monument,209183,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92372783412595538 49.98912678120220932),yes,natural_monument,209187,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92624744658773395 49.99234795936347098),yes,natural_monument,209185,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92385019764847698 49.98927294282233191),yes,natural_monument,209189,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92378351711765205 49.98918272274383412),yes,natural_monument,209188,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92394717493496969 49.98941592636361264),yes,natural_monument,209191,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92389853825587664 49.98934772119911685),yes,natural_monument,209190,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92412338021840768 49.98965575980708564),yes,natural_monument,209193,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92407420931733242 49.98958117525105393),yes,natural_monument,209192,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92443082363395135 49.99011709698869765),yes,natural_monument,209195,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92426058515111009 49.98983802526749542),yes,natural_monument,209194,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92454837596147144 49.9902230282531832),yes,natural_monument,209197,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92451169964780178 49.99017828869145319),yes,natural_monument,209196,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92463327213257074 49.99035694410707009),yes,natural_monument,209199,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92458365774647788 49.99029226453561847),yes,natural_monument,209198,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92471921521806877 49.99055202650492191),yes,natural_monument,209201,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92467855752113337 49.99043204278415686),yes,natural_monument,209200,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92482451656140796 49.99067615607633996),yes,natural_monument,209203,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92476690153162622 49.99061034968690365),yes,natural_monument,209202,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92493288100435223 49.99078610841544901),yes,natural_monument,209205,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92487962681896363 49.99073165671558883),yes,natural_monument,209204,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92501803475649425 49.99092991711928136),yes,natural_monument,209207,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (20.92497800019615539 49.99086750808375257),yes,natural_monument,209206,PL.ZIPOP.1393.PP.1263011.2469,tree,,Klon jawor,Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2469
Point (19.46891763377750451 50.28090046381770861),yes,natural_monument,209347,PL.ZIPOP.1393.PP.1212011.2960,tree,,Lipa szerokolistna,Tilia platyphyllos,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1212011.2960
Point (20.9850288974872754 50.01483359869270373),yes,natural_monument,209210,PL.ZIPOP.1393.PP.1263011.2959,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2959
Point (20.46899324911007056 49.91776758390613367),yes,natural_monument,209356,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46916393884108487 49.91775773753832368),yes,natural_monument,209355,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46973740249014639 49.91671924550303885),yes,natural_monument,209358,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46990270901120113 49.91673678053181362),yes,natural_monument,209357,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46946090932034323 49.91664855743027118),yes,natural_monument,209360,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46960010306221633 49.91671176164694401),yes,natural_monument,209359,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47019058635189026 49.91744031899924749),yes,natural_monument,209362,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46963183251135021 49.91665559909100836),yes,natural_monument,209361,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46984528610651566 49.91796071559948444),yes,natural_monument,209364,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46996608924506944 49.917852221482093),yes,natural_monument,209363,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47019008311760757 49.91806133478911534),yes,natural_monument,209366,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47003599054666267 49.91808012978425779),yes,natural_monument,209365,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47065070684212174 49.91761174782594424),yes,natural_monument,209368,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47037662216535381 49.91775212263097927),yes,natural_monument,209367,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47060695082079818 49.91749315581237312),yes,natural_monument,209370,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47070585941314746 49.91758205151879935),yes,natural_monument,209369,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47107496818754768 49.91763714064907731),yes,natural_monument,209372,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.47106493703790875 49.91757702861659851),yes,natural_monument,209371,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46932500887966455 49.9164662992884729),yes,natural_monument,209374,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (20.46851938245760394 49.91777312480957818),yes,natural_monument,209373,PL.ZIPOP.1393.PP.1201063.117,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.117
Point (19.96316219624633703 50.01887172700588025),yes,natural_monument,209464,PL.ZIPOP.1393.PP.1261011.2963,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2963
Point (20.4402944445851702 49.93513890361928986),yes,natural_monument,209380,PL.ZIPOP.1393.PP.1201063.2961,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201063.2961
Point (19.86863365801550785 49.98926123062099691),yes,natural_monument,209467,PL.ZIPOP.1393.PP.1261011.2966,tree,,Dąb szypułkowy,Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2966
